age,employment_status,annual_income,avg_monthly_balance,num_deposits_per_month,debit_card_spending,credit_score,num_open_loans,total_outstanding_debt,late_payment_count,loan_default_history,loan_application_amount,loan_repayment_history,debt_to_income_ratio,credit_risk
45,Employed,70865.0,4425.0,12,2575,673.0,1,44033.0,0,0,20460,Average,0.621,0
55,Employed,23809.0,2138.0,9,100,741.0,1,15414.0,1,0,6258,Good,0.647,0
45,Employed,85304.0,2614.0,12,4275,805.0,1,26475.0,2,0,25154,Good,0.31,0
49,Self-Employed,40529.0,732.0,5,754,699.0,3,16823.0,2,0,7709,Excellent,0.415,0
38,Employed,55369.0,2393.0,6,1920,729.0,1,6491.0,2,0,14301,Average,0.117,0
38,Employed,52261.0,3247.0,6,1389,705.0,2,7574.0,0,0,13678,Good,0.145,0
22,Employed,27330.0,100.0,9,572,756.0,4,19178.0,2,0,9394,Average,0.702,0
55,Self-Employed,29170.0,100.0,3,922,645.0,0,10078.0,0,0,1000,Average,0.345,0
36,Unemployed,93655.0,5656.0,12,4261,761.0,4,30470.0,3,0,35784,Average,0.325,0
61,Employed,68496.0,2851.0,6,1189,763.0,1,53813.0,2,1,28967,Average,0.786,0
56,Self-Employed,97989.0,4205.0,12,5111,761.0,2,48482.0,3,1,44859,Good,0.495,0
53,Unemployed,65752.0,1608.0,15,1824,630.0,2,23566.0,3,0,11076,Average,0.358,1
24,Unemployed,59500.0,100.0,13,1917,667.0,4,38368.0,0,0,14366,Average,0.645,0
53,Employed,21286.0,100.0,9,1310,698.0,4,11081.0,2,0,8916,Good,0.521,0
34,Employed,47400.0,3003.0,8,1084,577.0,3,29002.0,0,0,21625,Good,0.612,0
41,Employed,54178.0,2113.0,7,2741,800.0,1,1298.0,1,0,18700,Good,0.024,0
40,Self-Employed,161022.0,10021.0,4,4087,679.0,2,57664.0,1,0,20924,Good,0.358,0
28,Employed,80251.0,1977.0,5,3166,701.0,0,30031.0,2,0,25472,Excellent,0.374,0
27,Employed,128017.0,8363.0,7,1664,637.0,2,13483.0,0,0,13877,Excellent,0.105,0
23,Employed,76400.0,1617.0,11,2422,580.0,3,29125.0,1,0,39999,Excellent,0.381,1
37,Self-Employed,37193.0,100.0,6,477,635.0,0,24129.0,2,0,12265,Good,0.649,0
53,Self-Employed,58660.0,100.0,11,1870,696.0,4,18663.0,3,1,22587,Average,0.318,1
32,Employed,62631.0,2880.0,5,2978,731.0,2,13108.0,1,0,10004,Average,0.209,0
42,Self-Employed,32812.0,2012.0,9,1031,692.0,4,18390.0,0,0,11497,Good,0.56,0
42,Employed,44519.0,2889.0,12,1190,706.0,4,26655.0,1,0,16042,Excellent,0.599,0
50,Self-Employed,49115.0,,5,2610,655.0,7,40095.0,0,0,8155,Good,0.816,0
58,Employed,133010.0,3562.0,13,2578,717.0,1,78201.0,1,0,52914,Good,0.588,0
58,Employed,17513.0,100.0,13,241,791.0,1,9362.0,0,0,7536,Average,0.535,0
65,Unemployed,106755.0,5514.0,6,2273,733.0,1,49190.0,2,0,26267,Good,0.461,0
28,Employed,32855.0,100.0,10,100,741.0,2,16103.0,0,0,7243,Average,0.49,0
47,Self-Employed,25860.0,100.0,14,497,702.0,3,15477.0,2,0,3146,Excellent,0.598,0
47,Employed,105246.0,2072.0,11,5076,567.0,2,69206.0,1,0,27263,Poor,0.658,0
54,Employed,82259.0,1737.0,14,3275,602.0,1,42794.0,1,1,24634,Good,0.52,1
41,Employed,109653.0,6194.0,7,3195,714.0,4,51677.0,1,0,25951,Excellent,0.471,0
50,Employed,85432.0,2558.0,15,1973,679.0,3,18587.0,5,1,12898,Excellent,0.218,0
53,Employed,170758.0,4300.0,2,5556,713.0,2,110386.0,1,0,16826,Excellent,0.646,0
48,Employed,74786.0,5232.0,5,3342,806.0,2,38548.0,1,0,24132,Excellent,0.515,0
53,Employed,50465.0,1670.0,6,1886,734.0,4,38409.0,0,0,1366,Excellent,0.761,0
25,Employed,66416.0,2252.0,15,134,774.0,0,3399.0,3,0,1519,Good,0.051,0
39,Unemployed,108988.0,7413.0,15,1769,687.0,3,31754.0,3,1,16592,Good,0.291,0
24,Unemployed,35826.0,100.0,3,2179,619.0,4,15920.0,2,0,12187,Average,0.444,1
55,Employed,38428.0,1872.0,4,516,676.0,4,9891.0,1,0,1000,Average,0.257,0
37,Self-Employed,46405.0,628.0,12,1007,620.0,2,24781.0,1,0,18784,Good,0.534,0
64,Employed,17285.0,1769.0,14,1022,797.0,1,2422.0,2,0,8000,Good,0.14,0
48,Employed,59340.0,3498.0,2,2290,739.0,2,40953.0,2,0,8610,Average,0.69,0
50,Self-Employed,19491.0,1522.0,7,384,719.0,4,148.0,0,1,11776,Excellent,0.008,0
49,Unemployed,56629.0,1653.0,2,2928,773.0,1,16550.0,1,0,5246,Good,0.292,0
26,Employed,88521.0,3445.0,14,4259,528.0,5,30833.0,1,1,37648,Good,0.348,1
55,Self-Employed,42311.0,2906.0,11,690,724.0,3,20965.0,0,0,7393,Good,0.495,0
61,Employed,138344.0,10131.0,12,7359,582.0,2,90121.0,1,0,13331,Good,0.651,1
57,Unemployed,24632.0,388.0,2,612,679.0,5,3687.0,1,0,17164,Good,0.15,0
44,Employed,105903.0,5077.0,14,649,657.0,3,40843.0,1,0,17497,Good,0.386,0
49,Employed,79731.0,4511.0,5,4195,730.0,1,36542.0,2,0,20537,Good,0.458,0
51,Employed,21403.0,110.0,5,671,697.0,2,4089.0,2,0,16719,Excellent,0.191,0
55,Self-Employed,200000.0,11318.0,6,6464,781.0,3,120000.0,0,0,60000,Good,0.6,0
53,Employed,53105.0,507.0,2,3415,635.0,0,29605.0,2,1,9123,Poor,0.557,1
41,Unemployed,33944.0,2962.0,14,712,733.0,2,5505.0,2,0,10354,Excellent,0.162,0
52,Employed,25367.0,1501.0,15,379,692.0,3,7689.0,2,0,3552,Excellent,0.303,0
43,Employed,48731.0,586.0,14,259,557.0,2,10311.0,1,0,20318,Good,0.212,1
53,Employed,51278.0,2215.0,14,3001,611.0,0,17218.0,1,0,15487,Average,0.336,1
23,Employed,58194.0,3072.0,9,1052,669.0,2,41123.0,3,0,8778,Good,0.707,0
38,Employed,46691.0,2751.0,2,757,763.0,2,8046.0,0,0,14450,Poor,0.172,0
45,Employed,77914.0,1860.0,1,1785,715.0,0,56224.0,1,0,23179,Good,0.722,0
62,Employed,44440.0,2224.0,4,2437,592.0,2,21885.0,2,0,20127,Excellent,0.492,1
51,Employed,18975.0,508.0,2,100,669.0,3,21115.0,2,0,3154,Good,1.113,1
23,Employed,50662.0,2120.0,7,2105,831.0,4,0.0,3,0,6419,Good,0.0,0
60,Self-Employed,15000.0,2766.0,4,523,688.0,2,6693.0,3,0,9937,Good,0.446,0
44,Self-Employed,66814.0,1790.0,2,2261,655.0,0,36298.0,1,0,20844,Poor,0.543,0
52,Employed,32096.0,752.0,10,1788,717.0,0,3733.0,1,0,10922,Good,0.116,0
42,Employed,60170.0,3485.0,5,690,737.0,3,25050.0,1,1,10641,Average,0.416,0
43,Employed,113304.0,7272.0,13,4744,646.0,2,86838.0,0,0,23719,Good,0.766,1
22,Employed,32639.0,701.0,9,1467,718.0,1,18250.0,1,0,5511,Average,0.559,0
47,Employed,98595.0,1564.0,14,3908,655.0,5,32135.0,3,0,27565,Excellent,0.326,0
62,Employed,43335.0,2493.0,4,1074,734.0,1,35235.0,2,0,18410,Poor,0.813,1
22,Employed,144256.0,2604.0,11,2139,693.0,3,24054.0,0,0,14998,Good,0.167,0
46,Employed,44993.0,1356.0,1,1241,716.0,4,23033.0,1,0,20733,Good,0.512,0
37,Employed,34642.0,100.0,8,1654,623.0,4,16884.0,2,0,14242,Excellent,0.487,0
60,Self-Employed,80263.0,1872.0,8,4546,618.0,6,37668.0,1,0,19141,Average,0.469,0
53,Unemployed,43278.0,3691.0,14,1243,751.0,1,6879.0,1,0,13222,Good,0.159,0
29,Employed,34624.0,1245.0,10,1279,674.0,4,14158.0,1,0,14484,Good,0.409,1
63,Employed,42289.0,1634.0,10,1668,701.0,4,19093.0,2,0,2151,Good,0.451,0
59,Self-Employed,53667.0,2693.0,5,1091,657.0,1,24334.0,4,0,17810,Average,0.453,0
49,Unemployed,115069.0,4229.0,14,2366,747.0,2,60770.0,2,0,31224,Average,0.528,1
62,Employed,18984.0,925.0,8,325,634.0,2,34.0,1,0,1184,Average,0.002,0
46,Employed,55703.0,5127.0,14,2732,670.0,7,48687.0,3,0,22526,Good,0.874,1
55,Employed,77558.0,3530.0,1,2050,739.0,7,29772.0,1,1,9986,Excellent,0.384,0
45,Employed,61174.0,2055.0,2,1049,768.0,1,51796.0,1,0,24270,Good,0.847,0
44,Employed,113042.0,6419.0,14,4784,641.0,2,13498.0,2,0,23341,Average,0.119,1
33,Employed,52796.0,2234.0,4,1964,827.0,3,26410.0,1,1,12792,Good,0.5,0
27,Employed,49691.0,608.0,3,1518,,2,4227.0,3,0,11031,Average,0.085,0
56,Employed,76181.0,926.0,14,3133,602.0,5,30712.0,2,0,7858,Average,0.403,0
65,Self-Employed,58088.0,2762.0,3,1635,708.0,2,3723.0,1,0,10794,Good,0.064,0
40,Employed,44372.0,3788.0,12,1685,651.0,0,17037.0,0,0,11071,Poor,0.384,1
21,Employed,73055.0,100.0,9,1117,713.0,1,43701.0,1,1,27748,Good,0.598,0
28,Employed,38415.0,493.0,9,987,677.0,1,6832.0,3,0,19540,Good,0.178,0
36,Employed,39298.0,2750.0,15,1547,686.0,4,5914.0,1,0,10795,Average,0.15,0
34,Unemployed,41138.0,726.0,8,1175,612.0,5,43139.0,2,1,13996,Good,1.049,1
32,Employed,115760.0,3562.0,11,6211,754.0,2,37579.0,1,0,8203,Good,0.325,0
43,Employed,15000.0,675.0,7,1280,593.0,2,10164.0,1,0,9302,Excellent,0.678,1
35,Self-Employed,68369.0,1287.0,14,115,597.0,6,14704.0,1,1,23890,Excellent,0.215,0
48,Employed,56047.0,2737.0,14,2059,708.0,3,12925.0,1,0,10968,Excellent,0.231,0
54,Unemployed,21821.0,1404.0,8,100,800.0,2,6108.0,2,0,2078,Good,0.28,0
22,Employed,65215.0,2330.0,11,1600,654.0,3,25590.0,1,0,27865,Poor,0.392,0
52,Employed,71450.0,3714.0,4,3805,733.0,5,27621.0,0,0,9931,Average,0.387,0
43,Employed,76069.0,3425.0,7,1402,761.0,0,49006.0,0,0,15252,Average,0.644,0
42,Employed,15000.0,994.0,11,633,741.0,0,1097.0,3,0,4737,Good,0.073,0
45,Self-Employed,,2859.0,8,1944,657.0,1,48066.0,0,0,8743,Good,0.412,0
42,Self-Employed,36656.0,1980.0,4,348,598.0,3,5482.0,2,0,16846,Average,0.15,0
42,Employed,80234.0,2401.0,12,1986,514.0,1,50968.0,1,0,7843,Excellent,0.635,1
62,Employed,82676.0,4804.0,5,2488,660.0,3,36779.0,0,0,9461,Average,0.445,0
26,Self-Employed,33959.0,839.0,8,100,768.0,1,11044.0,1,0,13872,Excellent,0.325,0
35,Unemployed,79090.0,3301.0,14,4304,596.0,3,24266.0,3,0,22285,Good,0.307,1
63,Employed,44492.0,1067.0,14,1294,733.0,1,3601.0,1,0,8208,Good,0.081,0
57,Employed,17603.0,2522.0,13,144,609.0,4,0.0,2,0,4893,Good,0.0,0
53,Employed,104542.0,7074.0,2,3740,688.0,1,44155.0,3,0,22577,Good,0.422,1
28,Self-Employed,35912.0,586.0,4,1131,733.0,6,16617.0,2,0,1000,Good,0.463,1
64,Employed,34376.0,1596.0,4,924,631.0,6,18336.0,0,0,14714,Average,0.533,0
64,Employed,44064.0,3270.0,15,493,693.0,3,16392.0,1,0,5239,Good,0.372,0
25,Self-Employed,63884.0,2172.0,10,1607,649.0,2,28402.0,0,1,4772,Poor,0.445,0
59,Employed,53295.0,3415.0,15,959,733.0,1,16438.0,0,0,26400,Average,0.308,0
24,Employed,74349.0,3168.0,13,1615,698.0,1,19500.0,0,1,1899,Average,0.262,0
26,Employed,26328.0,364.0,4,897,684.0,2,26527.0,3,1,7633,Poor,1.008,1
65,Employed,36562.0,1672.0,1,930,797.0,0,24664.0,2,0,7403,Excellent,0.675,0
52,Employed,51601.0,797.0,6,1301,730.0,2,23732.0,1,0,4335,Good,0.46,1
50,Employed,156205.0,3105.0,11,6040,628.0,1,84876.0,2,0,30319,Average,0.543,1
55,Employed,51663.0,3572.0,3,1577,674.0,5,35024.0,2,1,21563,Poor,0.678,0
60,Employed,99904.0,3553.0,2,883,674.0,1,36531.0,1,0,31280,Good,0.366,0
36,Self-Employed,56179.0,6214.0,13,3404,686.0,1,5606.0,1,0,10167,Good,0.1,0
33,Self-Employed,42154.0,3199.0,11,846,850.0,2,6477.0,1,0,12963,Excellent,0.154,0
62,Employed,48021.0,1909.0,10,1702,708.0,0,29937.0,0,0,5589,Poor,0.623,0
50,Employed,50134.0,4011.0,8,2038,527.0,1,23155.0,2,0,4101,Poor,0.462,1
39,Employed,76657.0,2055.0,7,2039,639.0,3,51366.0,1,0,7508,Average,0.67,1
37,Employed,117140.0,5816.0,7,5726,535.0,0,13937.0,0,0,37936,Excellent,0.119,0
39,Employed,67031.0,237.0,7,1117,655.0,4,50081.0,2,0,28489,Good,0.747,1
48,Employed,105660.0,3958.0,2,6411,531.0,1,49777.0,3,0,12923,Poor,0.471,1
46,Employed,32353.0,1440.0,13,362,615.0,1,16595.0,0,0,6338,Good,0.513,0
57,Employed,43785.0,2290.0,5,100,566.0,5,2804.0,0,0,28708,Good,0.064,1
46,Employed,36928.0,478.0,1,869,709.0,3,34473.0,3,0,5332,Good,0.934,0
43,Self-Employed,65384.0,513.0,2,2506,680.0,4,20523.0,1,0,12703,Good,0.314,0
29,Employed,45146.0,1195.0,10,1389,703.0,2,20273.0,1,0,1126,Excellent,0.449,0
32,Employed,82163.0,4438.0,1,3835,672.0,3,49204.0,2,0,5849,Poor,0.599,0
21,Employed,32960.0,981.0,12,1738,575.0,2,14102.0,0,0,2014,Poor,0.428,1
21,Self-Employed,56317.0,1644.0,6,1540,719.0,2,11235.0,0,0,1000,Average,0.199,0
54,Self-Employed,80247.0,7220.0,13,2266,824.0,1,53685.0,2,0,9900,Good,0.669,0
52,Employed,17662.0,1174.0,9,147,711.0,6,20385.0,1,0,7639,Average,1.154,0
45,Employed,176661.0,9163.0,8,4612,648.0,3,9903.0,0,1,56489,Average,0.056,1
60,Employed,47068.0,382.0,6,1354,573.0,5,15931.0,2,0,13468,Excellent,0.338,1
65,Employed,18058.0,100.0,7,678,612.0,1,6381.0,0,0,4522,Average,0.353,1
21,Employed,59996.0,2015.0,3,1597,714.0,1,21469.0,2,0,31625,Excellent,0.358,0
36,Self-Employed,56021.0,5040.0,10,1416,760.0,3,21490.0,2,0,6663,Average,0.384,0
59,Employed,52578.0,3579.0,2,1815,700.0,0,3547.0,2,0,9638,Poor,0.067,1
25,Self-Employed,94868.0,306.0,8,2381,740.0,1,61946.0,3,0,14308,Good,0.653,0
42,Employed,82966.0,2555.0,5,2269,733.0,0,61250.0,2,0,21973,Good,0.738,0
49,Employed,64791.0,2384.0,7,2114,718.0,3,27471.0,0,0,7033,Excellent,0.424,0
23,Self-Employed,70451.0,4588.0,4,2494,631.0,3,53136.0,3,0,23760,Good,0.754,1
32,Employed,51932.0,2675.0,4,3114,693.0,0,31242.0,1,0,17552,Excellent,0.602,0
46,Employed,146036.0,6979.0,15,4290,616.0,1,24633.0,0,0,8725,Average,0.169,1
36,Employed,24380.0,1766.0,13,100,681.0,1,16622.0,1,0,8436,Average,0.682,0
57,Employed,59391.0,2253.0,5,2257,705.0,1,50555.0,3,0,1331,Good,0.851,1
42,Unemployed,57003.0,1543.0,15,1347,806.0,1,7964.0,2,0,1049,Average,0.14,0
49,Employed,86025.0,5744.0,4,1308,582.0,1,67384.0,1,0,11003,Average,0.783,1
34,Unemployed,34578.0,1866.0,5,1224,716.0,0,3877.0,1,0,13562,Poor,0.112,0
48,Unemployed,21080.0,823.0,7,482,791.0,2,10311.0,0,1,12498,Good,0.489,0
25,Self-Employed,59954.0,3376.0,14,2086,737.0,3,31461.0,1,0,5904,Good,0.525,0
50,Employed,64200.0,2985.0,12,2634,742.0,2,,1,0,23778,Good,0.642,1
25,Employed,124788.0,6251.0,6,1686,724.0,6,63105.0,2,0,21854,Good,0.506,0
32,Self-Employed,27348.0,1515.0,7,182,777.0,2,13308.0,0,0,6749,Average,0.487,0
36,Employed,103795.0,3885.0,7,4293,598.0,7,59349.0,2,0,27922,Poor,0.572,1
46,Employed,200000.0,3236.0,9,4101,576.0,0,117010.0,0,1,60000,Good,0.585,1
46,Employed,44682.0,1091.0,2,1249,680.0,2,12491.0,0,0,11476,Good,0.28,0
41,Employed,27040.0,168.0,15,1633,518.0,4,14836.0,4,0,1000,Good,0.549,1
59,Employed,43970.0,632.0,13,641,772.0,4,24722.0,0,0,10526,Average,0.562,0
56,Employed,55425.0,811.0,3,2364,772.0,0,15613.0,1,0,14149,Poor,0.282,0
53,Employed,74995.0,100.0,14,2570,647.0,1,40827.0,0,0,19343,Poor,0.544,1
50,Self-Employed,39728.0,1027.0,15,811,652.0,1,6611.0,0,1,15373,Excellent,0.166,0
57,Employed,129372.0,7891.0,15,6857,675.0,6,65461.0,3,0,15575,Excellent,0.506,0
43,Unemployed,29795.0,100.0,3,764,684.0,4,2021.0,0,0,12068,Average,0.068,0
30,Self-Employed,21132.0,2055.0,15,892,690.0,2,8257.0,0,0,9834,Good,0.391,1
25,Self-Employed,101091.0,4513.0,11,3681,722.0,5,20354.0,1,0,5051,Good,0.201,0
56,Employed,15741.0,100.0,6,446,667.0,1,1711.0,0,0,1000,Good,0.109,0
54,Self-Employed,49159.0,1984.0,12,2250,751.0,2,11640.0,2,0,9433,Average,0.237,0
51,Employed,200000.0,11761.0,1,5091,713.0,0,79472.0,1,0,33468,Average,0.397,0
30,Self-Employed,54637.0,100.0,14,986,634.0,3,29482.0,2,0,10692,Average,0.54,1
39,Employed,29693.0,340.0,9,731,780.0,1,8221.0,0,1,12400,Average,0.277,0
52,Self-Employed,53291.0,2512.0,5,2449,578.0,2,33648.0,2,0,14641,Excellent,0.631,0
21,Unemployed,53485.0,1971.0,6,2356,673.0,2,0.0,1,0,9094,Average,0.0,1
25,Employed,60081.0,4115.0,7,877,753.0,4,35790.0,3,1,7656,Good,0.596,0
65,Employed,79168.0,470.0,1,1935,626.0,3,39635.0,2,0,21299,Good,0.501,1
24,Self-Employed,31057.0,100.0,3,1308,703.0,0,2123.0,1,1,9231,Good,0.068,0
36,Employed,139141.0,3424.0,14,4079,721.0,1,55060.0,0,0,41294,Average,0.396,0
44,Self-Employed,62938.0,250.0,9,1824,615.0,2,47355.0,1,0,4175,Good,0.752,1
36,Employed,82029.0,3048.0,5,1935,675.0,5,48684.0,0,0,14083,Good,0.593,1
22,Employed,38933.0,2501.0,2,832,668.0,2,0.0,1,0,12909,Excellent,0.0,1
48,Unemployed,111591.0,675.0,14,5141,639.0,2,36923.0,0,0,45751,Excellent,0.331,0
52,Employed,47749.0,5003.0,3,305,850.0,2,8036.0,1,0,18016,Excellent,0.168,0
47,Self-Employed,64071.0,2108.0,6,1141,623.0,3,39908.0,0,1,20527,Good,0.623,1
40,Employed,32921.0,100.0,12,1670,755.0,2,30762.0,2,0,13392,Excellent,0.934,0
44,Employed,31786.0,553.0,3,250,651.0,1,1057.0,1,1,3291,Good,0.033,0
32,Employed,80306.0,4107.0,13,3619,599.0,0,28496.0,3,0,31689,Good,0.355,1
55,Employed,43093.0,2357.0,11,2334,688.0,4,14626.0,4,0,12249,Good,0.339,0
53,Self-Employed,34389.0,2989.0,1,998,729.0,4,30031.0,3,0,8925,Good,0.873,0
53,Employed,38613.0,106.0,5,549,749.0,1,19976.0,1,1,8678,Average,0.517,0
63,Employed,80782.0,2823.0,13,3742,797.0,6,62807.0,2,0,17609,Excellent,0.777,0
57,Employed,38914.0,2056.0,10,915,850.0,3,12550.0,2,0,9520,Poor,0.323,0
32,Self-Employed,51554.0,3222.0,11,803,699.0,3,32093.0,2,1,4709,Good,0.623,1
23,Employed,55456.0,1556.0,7,288,630.0,3,23125.0,2,1,16450,Good,0.417,1
21,Self-Employed,19159.0,100.0,11,584,714.0,2,8070.0,2,0,1000,Excellent,0.421,0
53,Employed,24489.0,548.0,11,1356,660.0,1,7951.0,2,0,15778,Excellent,0.325,1
60,Employed,66174.0,100.0,5,1557,749.0,5,43413.0,2,0,1486,Average,0.656,0
30,Self-Employed,36670.0,2326.0,1,1438,583.0,2,4107.0,1,0,5532,Poor,0.112,1
63,Employed,98350.0,4804.0,15,1954,850.0,2,48165.0,4,0,30696,Poor,0.49,0
64,Employed,93604.0,3528.0,2,3289,744.0,5,41377.0,1,0,31205,Poor,0.442,0
49,Employed,81685.0,3049.0,2,2023,554.0,3,1822.0,2,0,21707,Good,0.022,1
33,Employed,149636.0,2786.0,12,6150,627.0,1,48910.0,1,0,10395,Good,0.327,0
32,Self-Employed,52543.0,1047.0,10,939,741.0,1,23937.0,0,0,9059,Average,0.456,0
51,Employed,78588.0,2540.0,11,2251,768.0,3,14422.0,0,0,3395,Good,0.184,0
22,Self-Employed,39882.0,1029.0,4,519,585.0,0,4402.0,2,1,10499,Average,0.11,1
55,Employed,200000.0,9518.0,4,2284,733.0,4,74041.0,2,0,60000,Average,0.37,0
43,Employed,163748.0,7022.0,1,9022,534.0,1,42463.0,3,0,2320,Good,0.259,1
37,Unemployed,55361.0,4319.0,2,1400,673.0,2,17079.0,1,0,16384,Excellent,0.309,0
46,Employed,68030.0,4417.0,14,1989,763.0,2,28823.0,1,0,28554,Good,0.424,0
28,Employed,116157.0,5751.0,2,2749,639.0,3,21730.0,1,0,14846,Average,0.187,0
49,Employed,50724.0,1543.0,11,1620,567.0,4,14061.0,0,0,11200,Good,0.277,1
46,Employed,38328.0,1051.0,1,1067,691.0,2,24648.0,0,0,6049,Average,0.643,0
30,Employed,88946.0,3420.0,5,2767,635.0,1,13595.0,0,0,1000,Average,0.153,0
46,Employed,57425.0,4207.0,15,2057,727.0,1,23101.0,1,1,23838,Good,0.402,0
54,Employed,60824.0,442.0,5,1883,614.0,3,19081.0,2,0,16698,Good,0.314,1
61,Employed,34761.0,100.0,5,1481,622.0,0,26165.0,1,0,18851,Average,0.753,0
27,Employed,21383.0,975.0,12,378,528.0,2,7499.0,2,0,12007,Average,0.351,1
24,Employed,62628.0,3566.0,6,2862,693.0,3,29869.0,4,1,8313,Excellent,0.477,1
65,Employed,90474.0,2967.0,13,1944,668.0,4,33964.0,1,0,15329,Poor,0.375,0
31,Employed,48576.0,1785.0,11,2479,591.0,5,0.0,1,0,19862,Good,0.0,0
49,Unemployed,121191.0,7654.0,5,3020,,0,20408.0,2,0,10302,Excellent,0.168,0
56,Employed,37344.0,100.0,14,1690,757.0,2,19112.0,1,1,7745,Good,0.512,0
45,Self-Employed,30792.0,2697.0,10,1404,664.0,2,1803.0,0,0,1000,Average,0.059,0
41,Employed,53003.0,1746.0,7,2824,700.0,1,16638.0,3,0,2319,Good,0.314,1
56,Employed,52557.0,1180.0,9,1120,700.0,0,41483.0,1,0,7696,Excellent,0.789,0
30,Employed,84000.0,4438.0,9,2132,590.0,1,23083.0,1,0,27545,Good,0.275,0
57,Employed,35913.0,1108.0,10,1469,834.0,4,6204.0,1,0,5413,Excellent,0.173,0
29,Employed,116721.0,6237.0,1,3412,645.0,1,68620.0,1,0,47819,Excellent,0.588,0
44,Employed,162250.0,6309.0,6,7028,729.0,2,106071.0,1,0,33521,Excellent,0.654,0
55,Employed,53829.0,615.0,7,2635,738.0,3,10824.0,1,0,14440,Good,0.201,0
55,Unemployed,109363.0,4125.0,9,2221,670.0,4,58126.0,2,0,23733,Average,0.531,1
56,Employed,30761.0,100.0,10,658,726.0,2,9144.0,2,0,4768,Excellent,0.297,0
38,Employed,99356.0,,11,4050,698.0,2,20059.0,1,0,41193,Good,0.202,0
59,Self-Employed,97840.0,5281.0,12,2796,574.0,1,15714.0,1,1,22180,Good,0.161,1
52,Employed,88431.0,1720.0,5,3606,655.0,1,11894.0,1,0,32240,Good,0.135,0
44,Employed,54531.0,2368.0,2,2782,634.0,3,13825.0,0,0,1000,Excellent,0.254,0
43,Self-Employed,15000.0,1325.0,10,1501,645.0,1,0.0,1,0,9061,Average,0.0,0
52,Unemployed,38644.0,833.0,8,2116,582.0,1,3436.0,1,0,10140,Good,0.089,1
57,Self-Employed,38981.0,2443.0,1,1313,764.0,1,25960.0,2,0,2160,Average,0.666,0
32,Employed,32114.0,2686.0,7,954,800.0,3,17063.0,0,0,6846,Excellent,0.531,0
33,Employed,58825.0,2759.0,13,2593,753.0,4,23397.0,0,0,17458,Average,0.398,0
43,Unemployed,43681.0,1633.0,12,811,775.0,2,22708.0,0,0,14680,Excellent,0.52,0
45,Employed,34946.0,2988.0,4,1612,654.0,4,20061.0,0,0,5971,Good,0.574,0
55,Employed,30722.0,2352.0,10,1256,632.0,2,17636.0,1,0,7289,Average,0.574,1
61,Employed,37107.0,532.0,6,100,622.0,3,21731.0,1,0,9323,Good,0.586,0
50,Employed,101917.0,5281.0,15,1868,728.0,1,16065.0,1,0,18864,Good,0.158,0
37,Employed,38236.0,593.0,15,731,697.0,3,12419.0,3,0,11186,Average,0.325,1
40,Employed,41435.0,2365.0,8,1739,674.0,1,8997.0,1,0,22140,Good,0.217,0
45,Employed,42783.0,4059.0,15,341,777.0,0,19635.0,4,0,11098,Average,0.459,0
42,Employed,66273.0,4102.0,11,3447,710.0,2,4697.0,0,0,21073,Average,0.071,0
33,Self-Employed,70688.0,2502.0,3,276,617.0,3,19054.0,1,0,4874,Good,0.27,0
39,Employed,15000.0,1155.0,2,911,629.0,4,10701.0,1,1,5360,Good,0.713,1
56,Employed,96470.0,3467.0,8,4071,731.0,4,24217.0,1,0,14077,Good,0.251,0
32,Employed,121187.0,3309.0,6,2544,758.0,0,47273.0,1,0,27764,Excellent,0.39,0
61,Employed,30868.0,1125.0,11,1915,721.0,3,0.0,2,0,7761,Average,0.0,0
39,Employed,32219.0,100.0,6,1511,822.0,1,24930.0,2,0,13980,Average,0.774,0
32,Employed,42935.0,2723.0,8,2096,803.0,2,17916.0,2,0,16859,Excellent,0.417,0
29,Self-Employed,36290.0,2768.0,5,1939,713.0,0,687.0,0,0,15732,Good,0.019,0
27,Unemployed,62209.0,3158.0,11,1397,617.0,3,39295.0,1,1,18014,Average,0.632,1
48,Employed,18854.0,100.0,5,1327,582.0,3,16529.0,0,0,1000,Good,0.877,1
34,Employed,29739.0,1249.0,7,100,651.0,5,10898.0,1,1,9869,Good,0.366,0
51,Employed,128238.0,885.0,6,2186,736.0,1,91731.0,1,0,43441,Good,0.715,0
39,Self-Employed,33010.0,2392.0,3,2543,817.0,3,14550.0,0,0,9389,Good,0.441,0
36,Self-Employed,108986.0,2849.0,14,4609,711.0,5,62584.0,1,0,13276,Average,0.574,0
25,Employed,66871.0,2767.0,4,3045,768.0,1,11982.0,3,0,10129,Good,0.179,0
55,Employed,20333.0,1961.0,2,491,662.0,0,7291.0,4,0,10969,Excellent,0.359,1
32,Self-Employed,78004.0,2570.0,8,2586,727.0,1,8279.0,2,0,22564,Excellent,0.106,0
45,Employed,51553.0,1035.0,6,1824,742.0,4,0.0,0,0,1000,Poor,0.0,0
41,Employed,42812.0,2073.0,14,2454,532.0,1,16183.0,1,0,6461,Good,0.378,1
56,Employed,62932.0,970.0,7,3369,649.0,2,0.0,2,1,26018,Good,0.0,0
43,Employed,71406.0,3433.0,5,2175,751.0,3,22275.0,1,1,12446,Good,0.312,0
36,Self-Employed,81167.0,2726.0,7,2659,701.0,4,35603.0,1,0,15587,Average,0.439,0
59,Unemployed,105148.0,7066.0,4,4987,590.0,1,47262.0,1,0,13241,Good,0.449,1
